Vending Machine Name,Product,Qty Sold,Sales
LION VILLAGE 2,AQUA 600ml,14,IDR 98000.00
LION VILLAGE 2,Nescafe CappuccIno 240 ML,15,IDR 210000.00
LION VILLAGE 2,Beng Beng Maxx,10,IDR 64000.00
LION VILLAGE 2,TEH SEJUK,6,IDR 36000.00
LION VILLAGE 2,TWISTKO,1,IDR 9000.00
LION VILLAGE 2,potato q rasa rumput laut,3,IDR 15000.00
LION VILLAGE 2,NESCAFE ICE BLACK,14,IDR 175000.00
LION VILLAGE 2,LARUTAN CAP KAKI TIGA LECI,12,IDR 120000.00
LION VILLAGE 2,POKKA LYCHEE TEA,8,IDR 72000.00
LION VILLAGE 2,Spix mi goreng,6,IDR 36500.00
LION VILLAGE 2,CIMORY ALMOND,3,IDR 30000.00
LION VILLAGE 2,Hydro Coco 250ML,10,IDR 90000.00
LION VILLAGE 2,POTABEE AYAM BAKAR,4,IDR 24000.00
LION VILLAGE 2,Mie Sedaap Soto,3,IDR 30000.00
LION VILLAGE 2,AW 250ML,3,IDR 29000.00
LION VILLAGE 2,CIMORY MATCHA,3,IDR 30000.00
LION VILLAGE 2,MILKU COKLAT 200ML,5,IDR 25000.00
LION VILLAGE 2,POCARI SWEAT 350ML,11,IDR 110000.00
LION VILLAGE 2,Pulpy Orange 300ML,9,IDR 54000.00
LION VILLAGE 2,LE MINERALE 2,62,IDR 401000.00
LION VILLAGE 2,KUSUKA AYAM MADU,4,IDR 22000.00
LION VILLAGE 2,french fries 2000,1,IDR 5000.00
LION VILLAGE 2,CIMORY COKLAT 250ML,5,IDR 52000.00
LION VILLAGE 2,MILKU STRAWBERRY,3,IDR 16000.00
LION VILLAGE 2,INACO MINI PUDDING,3,IDR 15000.00
LION VILLAGE 2,MIE SEDAP CUP RAWIT BINGIT,3,IDR 30000.00
LION VILLAGE 2,CIMORY STRAWBERY 250ML,4,IDR 40000.00
LION VILLAGE 2,Tik Tak Original 90 GRAM,2,IDR 20000.00
LION VILLAGE 2,POTAKREZ sapi panggang,1,IDR 6000.00
LION VILLAGE 2,YOU C1000 orange water 500ML,5,IDR 60000.00
LION VILLAGE 2,SUKRO OVEN 25 GRAM,11,IDR 66000.00
LION VILLAGE 2,CROISANT 60 GRAM,11,IDR 99000.00
LION VILLAGE 2,Nescafe Latte 240 ML,8,IDR 104000.00
LION VILLAGE 2,Teh Pucuk 350ML,13,IDR 88000.00
LION VILLAGE 2,Kopiko Lucky Day 180 ML,6,IDR 54000.00
LION VILLAGE 2,PANDA CINCAU JELLY,1,IDR 10000.00
LION VILLAGE 2,MILO ORIGINAL 220ML,2,IDR 30000.00
LION VILLAGE 2,WALLENS CHOCOSHOES,1,IDR 13000.00
