Vending Machine Name,Product,Qty Sold,Sales
MANULIFE KUNINGAN 2,Kacang Mayasi,2,IDR 10000.00
MANULIFE KUNINGAN 2,POCARI SWEAT 350ML,6,IDR 58000.00
MANULIFE KUNINGAN 2,Hydro Coco 250ML,10,IDR 100000.00
MANULIFE KUNINGAN 2,potato q rasa rumput laut,7,IDR 36000.00
MANULIFE KUNINGAN 2,yoritos,3,IDR 18000.00
MANULIFE KUNINGAN 2,EGG ROLL STRAWBERRY,3,IDR 21000.00
MANULIFE KUNINGAN 2,CIMORY MARIE REGAL,1,IDR 9000.00
MANULIFE KUNINGAN 2,french fries 2000,3,IDR 15000.00
MANULIFE KUNINGAN 2,Nescafe Latte 240 ML,4,IDR 48000.00
MANULIFE KUNINGAN 2,CIMORY STRAWBERY 250ML,3,IDR 30000.00
MANULIFE KUNINGAN 2,LARUTAN CAP KAKI TIGA LECI,6,IDR 54000.00
MANULIFE KUNINGAN 2,SUNKIST LEMON C,5,IDR 42500.00
MANULIFE KUNINGAN 2,POKKA LYCHEE TEA,4,IDR 36000.00
MANULIFE KUNINGAN 2,Astor Double Coklat Kecil 40 GRAM,1,IDR 10000.00
MANULIFE KUNINGAN 2,MILKU COKLAT 200ML,1,IDR 5000.00
MANULIFE KUNINGAN 2,Nescafe CappuccIno 240 ML,3,IDR 36000.00
MANULIFE KUNINGAN 2,WALENS BLUEBERRY SOES,2,IDR 30000.00
MANULIFE KUNINGAN 2,MONDE PIE MINI,2,IDR 20000.00
MANULIFE KUNINGAN 2,Tik Tak Original 90 GRAM,3,IDR 24000.00
MANULIFE KUNINGAN 2,KUSUKA AYAM MADU,1,IDR 4000.00
MANULIFE KUNINGAN 2,CIMORY MATCHA,3,IDR 30000.00
MANULIFE KUNINGAN 2,CIMORY COKLAT 250ML,1,IDR 9000.00
MANULIFE KUNINGAN 2,INACO MINI PUDDING,1,IDR 5000.00
MANULIFE KUNINGAN 2,GO POTATO,2,IDR 16000.00
MANULIFE KUNINGAN 2,CHIKI TWIST,1,IDR 11000.00
MANULIFE KUNINGAN 2,MIE SEDAAP SELECTION KOREAN SPICY,2,IDR 18500.00
MANULIFE KUNINGAN 2,Spix mi goreng,5,IDR 30000.00
MANULIFE KUNINGAN 2,MIE SEDAP CUP KARI AYAM SPESIAL,4,IDR 40000.00
MANULIFE KUNINGAN 2,Mie Sedaap Soto,2,IDR 20000.00
MANULIFE KUNINGAN 2,NESCAFE ICE BLACK,2,IDR 26000.00
MANULIFE KUNINGAN 2,POKKA LEMON TEA,3,IDR 27000.00
MANULIFE KUNINGAN 2,MONDE SERENA SNACK 25 GRAM,7,IDR 42000.00
MANULIFE KUNINGAN 2,Teh Pucuk 350ML,1,IDR 6500.00
MANULIFE KUNINGAN 2,MIE SEDAP CUP GORENG,1,IDR 10000.00
MANULIFE KUNINGAN 2,TEH SEJUK,3,IDR 21000.00
MANULIFE KUNINGAN 2,TWISTKO,4,IDR 36000.00
MANULIFE KUNINGAN 2,TARO potato barbecue,1,IDR 9000.00
