Vending Machine Name,Product,Qty Sold,Sales
UNIV BAKRIE 3,POTABEE RUMPUT LAUT,2,IDR 16000.00
UNIV BAKRIE 3,AW 250ML,1,IDR 9000.00
UNIV BAKRIE 3,Le Mineral 600ML,2,IDR 10000.00
UNIV BAKRIE 3,MILKU COKLAT 200ML,3,IDR 18000.00
UNIV BAKRIE 3,LE MINERALE 2,12,IDR 72000.00
UNIV BAKRIE 3,Teh Pucuk 350ML,4,IDR 26500.00
UNIV BAKRIE 3,Nescafe CappuccIno 240 ML,2,IDR 24000.00
UNIV BAKRIE 3,CIMORY COKLAT 250ML,2,IDR 22000.00
UNIV BAKRIE 3,SUNKIST LEMON C,4,IDR 28000.00
UNIV BAKRIE 3,INACO IM COCO LECI,1,IDR 10000.00
UNIV BAKRIE 3,sunkist water orange,2,IDR 18000.00
UNIV BAKRIE 3,Tik Tak Sapi Panggang 90 GRAM,2,IDR 18000.00
UNIV BAKRIE 3,POKKA LEMON TEA,1,IDR 9000.00
UNIV BAKRIE 3,POTABEE BARBEQUE 35gr,2,IDR 16000.00
UNIV BAKRIE 3,Beng Beng Maxx,1,IDR 7000.00
UNIV BAKRIE 3,SPRITE BOTOL 390ML,1,IDR 8000.00
UNIV BAKRIE 3,Coca cola kaleng 250ml,1,IDR 9000.00
UNIV BAKRIE 3,potato q rasa rumput laut,2,IDR 11000.00
UNIV BAKRIE 3,POKKA LYCHEE TEA,1,IDR 9000.00
UNIV BAKRIE 3,bro tatoz rendang sapi,1,IDR 7000.00
UNIV BAKRIE 3,AQUA 600ml,6,IDR 42000.00
UNIV BAKRIE 3,TWISTKO,2,IDR 14000.00
UNIV BAKRIE 3,POCARI SWEAT 350ML,4,IDR 34000.00
UNIV BAKRIE 3,INACO MINI PUDDING,1,IDR 5000.00
UNIV BAKRIE 3,CIMORY MATCHA,5,IDR 45000.00
UNIV BAKRIE 3,LARUTAN CAP KAKI TIGA LECI,2,IDR 18000.00
UNIV BAKRIE 3,Tik Tak Original 90 GRAM,1,IDR 9000.00
UNIV BAKRIE 3,indocafe latte goya,1,IDR 8000.00
UNIV BAKRIE 3,Lasegar leci lemon,1,IDR 10000.00
UNIV BAKRIE 3,Hydro Coco 250ML,4,IDR 38000.00
UNIV BAKRIE 3,WALENS BLUEBERRY SOES,1,IDR 15000.00
UNIV BAKRIE 3,CIMORY STRAWBERY 250ML,6,IDR 48000.00
UNIV BAKRIE 3,EGG ROLL STRAWBERRY,3,IDR 20000.00
UNIV BAKRIE 3,Pulpy Orange 300ML,2,IDR 19200.00
UNIV BAKRIE 3,Kacang Mayasi,3,IDR 15000.00
UNIV BAKRIE 3,Spix mi goreng,8,IDR 51000.00
UNIV BAKRIE 3,french fries 2000,3,IDR 18000.00
UNIV BAKRIE 3,CROISANT 60 GRAM,1,IDR 9000.00
UNIV BAKRIE 3,iyes mix,1,IDR 6000.00
