Vending Machine Name,Product,Qty Sold,Sales
CLUSTER ATHALIA 2,MILO ORIGINAL 220ML,6,IDR 84000.00
CLUSTER ATHALIA 2,CIMORY COKLAT 250ML,7,IDR 63000.00
CLUSTER ATHALIA 2,Le Mineral 600ML,7,IDR 45000.00
CLUSTER ATHALIA 2,MILKU STRAWBERRY,5,IDR 29000.00
CLUSTER ATHALIA 2,MILKU COKLAT 200ML,1,IDR 5000.00
CLUSTER ATHALIA 2,WALLENS CHOCOSHOES,2,IDR 30000.00
CLUSTER ATHALIA 2,YOU C1000 orange water 500ML,3,IDR 37000.00
CLUSTER ATHALIA 2,MONDE SERENA SNACK 25 GRAM,2,IDR 12000.00
CLUSTER ATHALIA 2,LARUTAN CAP KAKI TIGA LECI,5,IDR 40000.00
CLUSTER ATHALIA 2,CIMORY MATCHA,4,IDR 32000.00
CLUSTER ATHALIA 2,EGG ROLL CHEESE,2,IDR 16000.00
CLUSTER ATHALIA 2,CIMORY STRAWBERY 250ML,4,IDR 32000.00
CLUSTER ATHALIA 2,Teh Pucuk 350ML,5,IDR 34000.00
CLUSTER ATHALIA 2,CIMORY MARIE REGAL,3,IDR 24000.00
CLUSTER ATHALIA 2,LARUTAN CAP KAKI TIGA JAMBU BIJI,3,IDR 24000.00
CLUSTER ATHALIA 2,AW 250ML,1,IDR 10000.00
CLUSTER ATHALIA 2,FANTA KALENG 250ML,2,IDR 18000.00
CLUSTER ATHALIA 2,sunkist water orange,3,IDR 27000.00
CLUSTER ATHALIA 2,WALENS BLUEBERRY SOES,1,IDR 15000.00
CLUSTER ATHALIA 2,POCARI SWEAT 350ML,2,IDR 20000.00
