Vending Machine Name,Product,Qty Sold,Sales
AXA KUNINGAN 2,POCARI SWEAT 350ML,7,IDR 61000.00
AXA KUNINGAN 2,potato q rasa sosis meksiko,2,IDR 10000.00
AXA KUNINGAN 2,CIMORY COKLAT 250ML,7,IDR 69000.00
AXA KUNINGAN 2,MONDE PIE MINI,5,IDR 60000.00
AXA KUNINGAN 2,Beng Beng Maxx,12,IDR 66000.00
AXA KUNINGAN 2,INACO MINI JELLY AND PUDDING,8,IDR 48000.00
AXA KUNINGAN 2,Tik Tak Original 90 GRAM,1,IDR 7000.00
AXA KUNINGAN 2,MIE SEDAP CUP GORENG,4,IDR 35000.00
AXA KUNINGAN 2,MONDE EGG ROLL CHOCOLATE,10,IDR 70000.00
AXA KUNINGAN 2,french fries 2000,11,IDR 70500.00
AXA KUNINGAN 2,yoritos,5,IDR 30000.00
AXA KUNINGAN 2,YOU C1000 orange water 500ML,4,IDR 40000.00
AXA KUNINGAN 2,KRIZZI COKLAT,11,IDR 88000.00
AXA KUNINGAN 2,MONDE SERENA SNACK 25 GRAM,10,IDR 55000.00
AXA KUNINGAN 2,SUNKIST LEMON C,5,IDR 42500.00
AXA KUNINGAN 2,MILO ORIGINAL 220ML,6,IDR 78000.00
AXA KUNINGAN 2,fire crackers sambal mangga,10,IDR 50000.00
AXA KUNINGAN 2,WALENS BLUEBERRY SOES,6,IDR 90000.00
AXA KUNINGAN 2,OATSIDE COFFEE,10,IDR 110000.00
AXA KUNINGAN 2,KUSUKA AYAM MADU,5,IDR 28000.00
AXA KUNINGAN 2,fire crackers,8,IDR 48000.00
AXA KUNINGAN 2,MIE SEDAP CUP KARI AYAM SPESIAL,5,IDR 50000.00
AXA KUNINGAN 2,CROISANT 60 GRAM,10,IDR 60000.00
AXA KUNINGAN 2,SUKRO OVEN 25 GRAM,8,IDR 38000.00
AXA KUNINGAN 2,WALLENS CHOCOSHOES,6,IDR 78000.00
AXA KUNINGAN 2,Tik Tak Sapi Panggang 90 GRAM,2,IDR 14000.00
AXA KUNINGAN 2,POTAKREZ sapi panggang,5,IDR 25000.00
AXA KUNINGAN 2,INACO MINI PUDDING,6,IDR 29000.00
AXA KUNINGAN 2,MILKU STRAWBERRY,3,IDR 15000.00
AXA KUNINGAN 2,mayasi paw,3,IDR 18000.00
AXA KUNINGAN 2,Kacang Mayasi,2,IDR 10000.00
AXA KUNINGAN 2,Hydro Coco 250ML,13,IDR 117000.00
AXA KUNINGAN 2,CIMORY MARIE REGAL,7,IDR 56000.00
AXA KUNINGAN 2,MIE SEDAP CUP RAWIT BINGIT,3,IDR 30000.00
AXA KUNINGAN 2,MILKU COKLAT 200ML,1,IDR 5000.00
AXA KUNINGAN 2,sunkist water orange,4,IDR 34000.00
AXA KUNINGAN 2,MILKIS ORIGINAL,5,IDR 60000.00
AXA KUNINGAN 2,Nescafe CappuccIno 240 ML,3,IDR 36000.00
AXA KUNINGAN 2,TWISTKO,5,IDR 50000.00
AXA KUNINGAN 2,Spix mi goreng,10,IDR 62500.00
AXA KUNINGAN 2,Astor Double Coklat Kecil 40 GRAM,6,IDR 42000.00
AXA KUNINGAN 2,Kopiko Lucky Day 180 ML,1,IDR 7000.00
AXA KUNINGAN 2,Tic tic rasa bawang asli,5,IDR 40000.00
AXA KUNINGAN 2,Oi Ocha Green Tea 300 ml,1,IDR 10000.00
AXA KUNINGAN 2,Mie Sedaap Soto,4,IDR 32000.00
AXA KUNINGAN 2,AW 250ML,1,IDR 8000.00
AXA KUNINGAN 2,ITO EN OLONG,1,IDR 13000.00
AXA KUNINGAN 2,FANTA KALENG 250ML,1,IDR 7000.00
AXA KUNINGAN 2,POTATO CHIP  50G,4,IDR 52000.00
AXA KUNINGAN 2,Teh Pucuk 350ML,1,IDR 4000.00
