Vending Machine Name,Product,Qty Sold,Sales
RS JAKARTA 3,CROISANT 60 GRAM,11,IDR 100000.00
RS JAKARTA 3,Teh Pucuk 350ML,11,IDR 68500.00
RS JAKARTA 3,EGG ROLL CHEESE,1,IDR 8000.00
RS JAKARTA 3,TWISTKO,1,IDR 8000.00
RS JAKARTA 3,Tik Tak Sapi Panggang 90 GRAM,2,IDR 16000.00
RS JAKARTA 3,CIMORY COKLAT 250ML,12,IDR 130000.00
RS JAKARTA 3,Sedap selection cup,1,IDR 9000.00
RS JAKARTA 3,mayasi paw,5,IDR 30000.00
RS JAKARTA 3,LARUTAN CAP KAKI TIGA JAMBU BIJI,2,IDR 18000.00
RS JAKARTA 3,Le Mineral 600ML,50,IDR 365000.00
RS JAKARTA 3,Nescafe Latte 240 ML,7,IDR 84000.00
RS JAKARTA 3,Oi Ocha Green Tea 300 ml,3,IDR 30000.00
RS JAKARTA 3,potato q rasa sosis meksiko,1,IDR 5000.00
RS JAKARTA 3,MONDE SERENA SNACK 25 GRAM,10,IDR 61000.00
RS JAKARTA 3,Hydro Coco 250ML,11,IDR 110000.00
RS JAKARTA 3,Kacang Mayasi,5,IDR 25000.00
RS JAKARTA 3,MILO ORIGINAL 220ML,8,IDR 96000.00
RS JAKARTA 3,MONDE EGG ROLL CHOCOLATE,10,IDR 70000.00
RS JAKARTA 3,MILKU COKLAT 200ML,1,IDR 5000.00
RS JAKARTA 3,MIE SEDAP CUP RAWIT BINGIT,3,IDR 30000.00
RS JAKARTA 3,Mie Sedaap Soto,3,IDR 30000.00
RS JAKARTA 3,POCARI SWEAT 350ML,7,IDR 66000.00
RS JAKARTA 3,EGG ROLL STRAWBERRY,9,IDR 63000.00
RS JAKARTA 3,POKKA LYCHEE TEA,6,IDR 49000.00
RS JAKARTA 3,ITO EN OLONG,4,IDR 43000.00
RS JAKARTA 3,CIMORY MATCHA,1,IDR 10000.00
RS JAKARTA 3,YOU C1000 orange water 500ML,6,IDR 90000.00
RS JAKARTA 3,CIMORY MARIE REGAL,1,IDR 10000.00
RS JAKARTA 3,Tik Tak Original 90 GRAM,4,IDR 36000.00
RS JAKARTA 3,LARUTAN CAP KAKI TIGA LECI,1,IDR 9000.00
RS JAKARTA 3,KRIZZI COKLAT,4,IDR 32000.00
RS JAKARTA 3,NESCAFE ICE BLACK,1,IDR 13000.00
RS JAKARTA 3,TEH SEJUK,2,IDR 13000.00
RS JAKARTA 3,AW 250ML,1,IDR 10000.00
RS JAKARTA 3,POTABEE BARBEQUE 35gr,5,IDR 30000.00
RS JAKARTA 3,SUKRO OVEN 25 GRAM,6,IDR 36000.00
RS JAKARTA 3,CIMORY STRAWBERY 250ML,6,IDR 60000.00
RS JAKARTA 3,MIE SEDAP CUP GORENG,1,IDR 10000.00
RS JAKARTA 3,Coca cola kaleng 250ml,1,IDR 8000.00
RS JAKARTA 3,Nextar,3,IDR 30000.00
RS JAKARTA 3,french fries 2000,2,IDR 16000.00
RS JAKARTA 3,Spix mi goreng,1,IDR 7000.00
RS JAKARTA 3,Astor Double Coklat Kecil 40 GRAM,2,IDR 20000.00
