Vending Machine Name,Product,Qty Sold,Sales
LIPPO TOWER HOLLAND 3,POTAKREZ sapi panggang,1,IDR 6000.00
LIPPO TOWER HOLLAND 3,MIE SEDAP CUP GORENG,6,IDR 52000.00
LIPPO TOWER HOLLAND 3,french fries 2000,2,IDR 10000.00
LIPPO TOWER HOLLAND 3,Le Mineral 600ML,30,IDR 189000.00
LIPPO TOWER HOLLAND 3,Mie Sedaap Soto,6,IDR 56000.00
LIPPO TOWER HOLLAND 3,KUSUKA AYAM MADU,9,IDR 49000.00
LIPPO TOWER HOLLAND 3,Beng Beng Maxx,7,IDR 47000.00
LIPPO TOWER HOLLAND 3,Tik Tak Original 90 GRAM,4,IDR 32000.00
LIPPO TOWER HOLLAND 3,CROISANT 60 GRAM,4,IDR 36000.00
LIPPO TOWER HOLLAND 3,AW 250ML,5,IDR 48000.00
LIPPO TOWER HOLLAND 3,CIMORY MATCHA,1,IDR 8000.00
LIPPO TOWER HOLLAND 3,CIMORY COKLAT 250ML,3,IDR 24000.00
LIPPO TOWER HOLLAND 3,LASEGAR LEMON,1,IDR 10000.00
LIPPO TOWER HOLLAND 3,POKKA LYCHEE TEA,4,IDR 39000.00
LIPPO TOWER HOLLAND 3,CHIKI twist ayam panggang,1,IDR 9000.00
LIPPO TOWER HOLLAND 3,ITO EN OLONG,1,IDR 10400.00
LIPPO TOWER HOLLAND 3,MILKU STRAWBERRY,2,IDR 10000.00
LIPPO TOWER HOLLAND 3,CIMORY STRAWBERY 250ML,5,IDR 48000.00
LIPPO TOWER HOLLAND 3,TWISTKO,3,IDR 27000.00
LIPPO TOWER HOLLAND 3,Hydro Coco 250ML,2,IDR 24000.00
LIPPO TOWER HOLLAND 3,Nescafe Latte 240 ML,5,IDR 60000.00
LIPPO TOWER HOLLAND 3,CIMORY MARIE REGAL,2,IDR 20000.00
LIPPO TOWER HOLLAND 3,SUKRO OVEN 25 GRAM,7,IDR 39000.00
LIPPO TOWER HOLLAND 3,MONDE PIE MINI,3,IDR 24000.00
LIPPO TOWER HOLLAND 3,WALENS BLUEBERRY SOES,1,IDR 15000.00
LIPPO TOWER HOLLAND 3,Teh Pucuk 350ML,6,IDR 41000.00
LIPPO TOWER HOLLAND 3,MIE SEDAAP SELECTION KOREAN SPICY,3,IDR 30000.00
LIPPO TOWER HOLLAND 3,Pulpy Orange 300ML,1,IDR 9000.00
LIPPO TOWER HOLLAND 3,POCARI SWEAT 350ML,2,IDR 20000.00
LIPPO TOWER HOLLAND 3,ABC Sari Kacang Hijau 250ML,1,IDR 7000.00
LIPPO TOWER HOLLAND 3,Nescafe CappuccIno 240 ML,1,IDR 12000.00
