Vending Machine Name,Product,Qty Sold,Sales
INDOCEMENT 10,NESCAFE ICE BLACK,5,IDR 61000.00
INDOCEMENT 10,Beng Beng Maxx,1,IDR 4000.00
INDOCEMENT 10,MONDE SERENA SNACK 25 GRAM,3,IDR 18000.00
INDOCEMENT 10,potato q rasa sosis meksiko,3,IDR 18000.00
INDOCEMENT 10,MIE SEDAP CUP RAWIT BINGIT,2,IDR 16000.00
INDOCEMENT 10,CIMORY COKLAT 250ML,2,IDR 18000.00
INDOCEMENT 10,Kopiko Lucky Day 180 ML,6,IDR 48000.00
INDOCEMENT 10,bro tatoz bbq korea,2,IDR 14000.00
INDOCEMENT 10,WALLENS CHOCOSHOES,1,IDR 13000.00
INDOCEMENT 10,EGG ROLL CHEESE,1,IDR 8000.00
INDOCEMENT 10,Nescafe CappuccIno 240 ML,9,IDR 108000.00
INDOCEMENT 10,Teh Pucuk 350ML,4,IDR 24500.00
INDOCEMENT 10,CIMORY STRAWBERY 250ML,1,IDR 9000.00
INDOCEMENT 10,MONDE PIE MINI,1,IDR 12000.00
INDOCEMENT 10,YOU C1000 orange water 500ML,3,IDR 36000.00
INDOCEMENT 10,Lasegar leci lemon,1,IDR 10000.00
INDOCEMENT 10,french fries 2000,3,IDR 20500.00
INDOCEMENT 10,MILO ORIGINAL 220ML,4,IDR 52000.00
INDOCEMENT 10,MIE SEDAP CUP KARI AYAM SPESIAL,2,IDR 18000.00
INDOCEMENT 10,Pulpy Orange 300ML,7,IDR 56000.00
INDOCEMENT 10,MILKU COKLAT 200ML,5,IDR 25000.00
INDOCEMENT 10,LARUTAN CAP KAKI TIGA LECI,1,IDR 9000.00
INDOCEMENT 10,POKKA LEMON TEA,5,IDR 45000.00
INDOCEMENT 10,Spix mi goreng,1,IDR 6500.00
INDOCEMENT 10,MIE SEDAAP SELECTION KOREAN SPICY,1,IDR 8000.00
INDOCEMENT 10,TWISTKO,2,IDR 18000.00
