Vending Machine Name,Product,Qty Sold,Sales
INDOCEMENT 2,PANDA CINCAU JELLY,2,IDR 18000.00
INDOCEMENT 2,YOU C1000 orange water 500ML,2,IDR 20000.00
INDOCEMENT 2,Spix mi goreng,4,IDR 24000.00
INDOCEMENT 2,MIE SEDAP CUP RAWIT BINGIT,3,IDR 21000.00
INDOCEMENT 2,POTABEE BARBEQUE 35gr,3,IDR 21000.00
INDOCEMENT 2,MONDE EGG ROLL CHOCOLATE,3,IDR 18000.00
INDOCEMENT 2,Kacang Mayasi,5,IDR 25000.00
INDOCEMENT 2,WALENS BLUEBERRY SOES,2,IDR 28000.00
INDOCEMENT 2,Mie Sedaap Soto,2,IDR 14000.00
INDOCEMENT 2,CIMORY COKLAT 250ML,3,IDR 25000.00
INDOCEMENT 2,MIE SEDAP CUP GORENG,2,IDR 14000.00
INDOCEMENT 2,fire crackers,2,IDR 12000.00
INDOCEMENT 2,Nescafe CappuccIno 240 ML,1,IDR 10000.00
INDOCEMENT 2,TEH SEJUK,1,IDR 6000.00
INDOCEMENT 2,Tik Tak Sapi Panggang 90 GRAM,2,IDR 16000.00
INDOCEMENT 2,Kopiko Lucky Day 180 ML,1,IDR 7000.00
INDOCEMENT 2,AW 250ML,2,IDR 17000.00
INDOCEMENT 2,Pop Mie Gledek,1,IDR 8500.00
INDOCEMENT 2,french fries 2000,1,IDR 7000.00
INDOCEMENT 2,fire crackers sambal mangga,8,IDR 40000.00
INDOCEMENT 2,Beng Beng Maxx,1,IDR 7000.00
INDOCEMENT 2,POKKA LEMON TEA,1,IDR 8000.00
INDOCEMENT 2,MONDE SERENA SNACK 25 GRAM,1,IDR 6000.00
INDOCEMENT 2,Teh Pucuk 350ML,1,IDR 6500.00
INDOCEMENT 2,CIMORY MATCHA,1,IDR 10000.00
INDOCEMENT 2,POKKA LYCHEE TEA,2,IDR 18000.00
