Vending Machine Name,Product,Qty Sold,Sales
PT MATRA RODA PIRANTI 3,SUKRO OVEN 25 GRAM,3,IDR 13000.00
PT MATRA RODA PIRANTI 3,fire crackers sambal mangga,1,IDR 5000.00
PT MATRA RODA PIRANTI 3,Nescafe CappuccIno 240 ML,6,IDR 62400.00
PT MATRA RODA PIRANTI 3,MILKU COKLAT 200ML,5,IDR 25000.00
PT MATRA RODA PIRANTI 3,KUSUKA AYAM MADU,3,IDR 13000.00
PT MATRA RODA PIRANTI 3,LARUTAN CAP KAKI TIGA LECI,8,IDR 64000.00
PT MATRA RODA PIRANTI 3,MILKU STRAWBERRY,4,IDR 20000.00
PT MATRA RODA PIRANTI 3,CROISANT 60 GRAM,6,IDR 53000.00
PT MATRA RODA PIRANTI 3,Hydro Coco 250ML,3,IDR 28000.00
PT MATRA RODA PIRANTI 3,CIMORY MARIE REGAL,2,IDR 18000.00
PT MATRA RODA PIRANTI 3,Kopiko Lucky Day 180 ML,4,IDR 36000.00
PT MATRA RODA PIRANTI 3,CIMORY STRAWBERY 250ML,7,IDR 67000.00
PT MATRA RODA PIRANTI 3,Teh Pucuk 350ML,3,IDR 17500.00
PT MATRA RODA PIRANTI 3,Le Mineral 600ML,9,IDR 58000.00
PT MATRA RODA PIRANTI 3,POCARI SWEAT 350ML,4,IDR 36000.00
PT MATRA RODA PIRANTI 3,LASEGAR LEMON,2,IDR 16000.00
PT MATRA RODA PIRANTI 3,MIE SEDAAP SELECTION KOREAN SPICY,8,IDR 74000.00
PT MATRA RODA PIRANTI 3,Tik Tak Sapi Panggang 90 GRAM,1,IDR 9000.00
PT MATRA RODA PIRANTI 3,MIE SEDAP CUP GORENG,11,IDR 102000.00
PT MATRA RODA PIRANTI 3,MIE SEDAP CUP KARI AYAM SPESIAL,9,IDR 84000.00
PT MATRA RODA PIRANTI 3,SPRITE BOTOL 390ML,3,IDR 21000.00
PT MATRA RODA PIRANTI 3,YOU C1000 orange water 500ML,10,IDR 120000.00
PT MATRA RODA PIRANTI 3,Beng Beng Maxx,6,IDR 39000.00
PT MATRA RODA PIRANTI 3,CIMORY ALMOND,1,IDR 9000.00
PT MATRA RODA PIRANTI 3,Mie Sedaap Soto,8,IDR 80000.20
PT MATRA RODA PIRANTI 3,INACO IM COCO LECI,1,IDR 8800.00
PT MATRA RODA PIRANTI 3,JAPOTA SEAWEED,1,IDR 8000.00
PT MATRA RODA PIRANTI 3,POKKA LYCHEE TEA,3,IDR 27000.00
PT MATRA RODA PIRANTI 3,sunkist water orange,3,IDR 26000.00
PT MATRA RODA PIRANTI 3,CIMORY COKLAT 250ML,6,IDR 62000.00
PT MATRA RODA PIRANTI 3,TEH SEJUK,3,IDR 18000.00
PT MATRA RODA PIRANTI 3,Tik Tak Original 90 GRAM,4,IDR 32000.00
PT MATRA RODA PIRANTI 3,caffino,4,IDR 32000.00
PT MATRA RODA PIRANTI 3,Nescafe Latte 240 ML,5,IDR 52000.00
PT MATRA RODA PIRANTI 3,KRIZZI COKLAT,1,IDR 8000.00
PT MATRA RODA PIRANTI 3,MONDE EGG ROLL CHOCOLATE,3,IDR 21000.00
PT MATRA RODA PIRANTI 3,Lasegar leci lemon,1,IDR 8000.00
