Vending Machine Name,Product,Qty Sold,Sales
INDOCEMENT 3,Astor Double Coklat Kecil 40 GRAM,5,IDR 37000.00
INDOCEMENT 3,Beng Beng Maxx,12,IDR 58000.00
INDOCEMENT 3,Go potato cheese,6,IDR 54000.00
INDOCEMENT 3,Kacang Mayasi,2,IDR 10000.00
INDOCEMENT 3,Spix mi goreng,5,IDR 30000.00
INDOCEMENT 3,NESCAFE ICE BLACK,1,IDR 12000.00
INDOCEMENT 3,Pulpy Orange 300ML,1,IDR 6000.00
INDOCEMENT 3,Le Mineral 600ML,5,IDR 26500.00
INDOCEMENT 3,Coca cola kaleng 250ml,14,IDR 112000.00
INDOCEMENT 3,MIE SEDAP CUP RAWIT BINGIT,1,IDR 7000.00
INDOCEMENT 3,french fries 2000,6,IDR 38000.00
INDOCEMENT 3,POCARI SWEAT KALENG/CAN 330ML,1,IDR 9000.00
INDOCEMENT 3,KUSUKA AYAM MADU,1,IDR 5000.00
INDOCEMENT 3,Nescafe Latte 240 ML,1,IDR 12000.00
INDOCEMENT 3,TWISTKO,2,IDR 18000.00
INDOCEMENT 3,potato q rasa sosis meksiko,1,IDR 5000.00
INDOCEMENT 3,MONDE EGG ROLL CHOCOLATE,1,IDR 7000.00
INDOCEMENT 3,yoritos,1,IDR 6000.00
INDOCEMENT 3,Tik Tak Sapi Panggang 90 GRAM,2,IDR 16000.00
INDOCEMENT 3,MIE SEDAP CUP GORENG,2,IDR 15000.00
INDOCEMENT 3,Nescafe CappuccIno 240 ML,3,IDR 36000.00
INDOCEMENT 3,MILO CALSIUM KALENG 240 ML,1,IDR 10000.00
INDOCEMENT 3,YOU C1000 orange water 500ML,4,IDR 48000.00
INDOCEMENT 3,iyes mix,1,IDR 6000.00
INDOCEMENT 3,SPRITE KALENG 250ML,1,IDR 8000.00
INDOCEMENT 3,CROISANT 60 GRAM,1,IDR 9000.00
INDOCEMENT 3,PANDA CINCAU JELLY,2,IDR 20000.00
INDOCEMENT 3,LARUTAN CAP KAKI TIGA LECI,1,IDR 8000.00
INDOCEMENT 3,POCARI SWEAT 350ML,1,IDR 10000.00
INDOCEMENT 3,LASEGAR LEMON,1,IDR 9000.00
INDOCEMENT 3,MONDE SERENA SNACK 25 GRAM,1,IDR 6000.00
INDOCEMENT 3,AW 250ML,1,IDR 10000.00
INDOCEMENT 3,BARLEY TEA,1,IDR 12000.00
