Vending Machine Name,Product,Qty Sold,Sales
ST REGIST 2,MILKU COKLAT 200ML,5,IDR 25000.00
ST REGIST 2,Kacang Mayasi,2,IDR 10000.00
ST REGIST 2,SUKRO OVEN 25 GRAM,7,IDR 38000.00
ST REGIST 2,Kopiko Lucky Day 180 ML,37,IDR 350000.00
ST REGIST 2,Teh Pucuk 350ML,52,IDR 337000.00
ST REGIST 2,fire crackers sambal mangga,2,IDR 10000.00
ST REGIST 2,MILO ORIGINAL 220ML,25,IDR 375000.00
ST REGIST 2,Mie Sedaap Soto,17,IDR 170000.00
ST REGIST 2,AQUA 600ml,9,IDR 54000.00
ST REGIST 2,CIMORY COKLAT 250ML,26,IDR 268000.00
ST REGIST 2,MIE SEDAP CUP RAWIT BINGIT,14,IDR 138000.00
ST REGIST 2,NESCAFE ICE BLACK,19,IDR 241000.00
ST REGIST 2,POCARI SWEAT 350ML,44,IDR 384000.00
ST REGIST 2,Hydro Coco 250ML,48,IDR 458000.00
ST REGIST 2,french fries 2000,14,IDR 80000.00
ST REGIST 2,POTATO CHIP  50G,3,IDR 54000.00
ST REGIST 2,CIMORY MARIE REGAL,14,IDR 140000.00
ST REGIST 2,potato q rasa sosis meksiko,2,IDR 12000.00
ST REGIST 2,Tic tic rasa bawang asli,2,IDR 16000.00
ST REGIST 2,LASEGAR LEMON,3,IDR 30000.00
ST REGIST 2,QTELA TEMPE ORIGINAL,4,IDR 44000.00
ST REGIST 2,Beng Beng,18,IDR 142000.00
ST REGIST 2,MONDE EGG ROLL CHOCOLATE,14,IDR 110000.00
ST REGIST 2,AW 250ML,13,IDR 127000.00
ST REGIST 2,Nescafe CappuccIno 240 ML,17,IDR 204000.00
ST REGIST 2,CIMORY MATCHA,25,IDR 262000.00
ST REGIST 2,CIMORY ALMOND,4,IDR 40000.00
ST REGIST 2,Pulpy Orange 300ML,4,IDR 32000.00
ST REGIST 2,Lasegar leci lemon,2,IDR 20000.00
ST REGIST 2,SPRITE KALENG 250ML,1,IDR 8000.00
ST REGIST 2,KUSUKA AYAM MADU,1,IDR 5000.00
ST REGIST 2,WALENS BLUEBERRY SOES,12,IDR 180000.00
ST REGIST 2,Le Mineral 600ML,70,IDR 460500.00
ST REGIST 2,WALLENS CHOCOSHOES,5,IDR 65000.00
ST REGIST 2,MIE SEDAP CUP GORENG,12,IDR 120000.00
ST REGIST 2,yoritos,2,IDR 10000.00
ST REGIST 2,MONDE SERENA SNACK 25 GRAM,28,IDR 168000.00
ST REGIST 2,Spix mi goreng,11,IDR 68000.00
ST REGIST 2,YOU C1000 orange water 500ML,17,IDR 210000.00
ST REGIST 2,TWISTKO,9,IDR 90000.00
ST REGIST 2,INACO MINI PUDDING,3,IDR 15000.00
ST REGIST 2,Nescafe Latte 240 ML,21,IDR 273000.00
ST REGIST 2,CROISANT 60 GRAM,9,IDR 81000.00
ST REGIST 2,TEH SEJUK,4,IDR 24000.00
ST REGIST 2,kinder bueno 43 g,4,IDR 80000.00
ST REGIST 2,pringles original 42g,2,IDR 40000.00
ST REGIST 2,Astor Double Coklat Kecil 40 GRAM,1,IDR 10000.00
ST REGIST 2,milo nuggets 25 g,3,IDR 60000.00
ST REGIST 2,silverqueen bites 30 g,2,IDR 40000.00
ST REGIST 2,TARO potato barbecue,1,IDR 10000.00
ST REGIST 2,caffino,1,IDR 10000.00
