Vending Machine Name,Product,Qty Sold,Sales
PT MATRA RODA PIRANTI 1,CIMORY COKLAT 250ML,1,IDR 8000.00
PT MATRA RODA PIRANTI 1,MILO ORIGINAL 220ML,6,IDR 72000.00
PT MATRA RODA PIRANTI 1,LARUTAN CAP KAKI TIGA LECI,2,IDR 20000.00
PT MATRA RODA PIRANTI 1,POCARI SWEAT 350ML,10,IDR 98000.00
PT MATRA RODA PIRANTI 1,MILKU STRAWBERRY,8,IDR 40000.00
PT MATRA RODA PIRANTI 1,CIMORY STRAWBERY 250ML,4,IDR 40000.00
PT MATRA RODA PIRANTI 1,CIMORY MARIE REGAL,6,IDR 57000.00
PT MATRA RODA PIRANTI 1,CROISANT 60 GRAM,4,IDR 37000.00
PT MATRA RODA PIRANTI 1,MIE SEDAP CUP RAWIT BINGIT,7,IDR 65500.00
PT MATRA RODA PIRANTI 1,YOU C1000 orange water 500ML,11,IDR 132000.00
PT MATRA RODA PIRANTI 1,Nescafe Latte 240 ML,9,IDR 108000.00
PT MATRA RODA PIRANTI 1,Sedap selection cup,8,IDR 75500.00
PT MATRA RODA PIRANTI 1,Lasegar leci lemon,3,IDR 30000.00
PT MATRA RODA PIRANTI 1,MIE SEDAP CUP GORENG,8,IDR 74000.00
PT MATRA RODA PIRANTI 1,Hydro Coco 250ML,11,IDR 110000.00
PT MATRA RODA PIRANTI 1,SUKRO OVEN 25 GRAM,8,IDR 44000.00
PT MATRA RODA PIRANTI 1,MONDE EGG ROLL CHOCOLATE,1,IDR 7000.00
PT MATRA RODA PIRANTI 1,Kopiko Lucky Day 180 ML,7,IDR 70000.00
PT MATRA RODA PIRANTI 1,Nescafe CappuccIno 240 ML,4,IDR 48000.00
PT MATRA RODA PIRANTI 1,fire crackers sambal mangga,1,IDR 5000.00
PT MATRA RODA PIRANTI 1,TEH SEJUK,3,IDR 18000.00
PT MATRA RODA PIRANTI 1,french fries 2000,2,IDR 10000.00
PT MATRA RODA PIRANTI 1,TARO potato barbecue,2,IDR 20000.00
PT MATRA RODA PIRANTI 1,Le Mineral 600ML,11,IDR 72000.00
PT MATRA RODA PIRANTI 1,mayasi paw,4,IDR 21000.00
PT MATRA RODA PIRANTI 1,potato q rasa rumput laut,1,IDR 5000.00
PT MATRA RODA PIRANTI 1,POTABEE BARBEQUE 35gr,1,IDR 9000.00
PT MATRA RODA PIRANTI 1,Beng Beng Maxx,7,IDR 49000.00
PT MATRA RODA PIRANTI 1,Teh Pucuk 350ML,8,IDR 52500.00
PT MATRA RODA PIRANTI 1,Spix mi goreng,4,IDR 24500.00
PT MATRA RODA PIRANTI 1,YOUVIT MULTIVITAMIN ADULT,1,IDR 10000.00
PT MATRA RODA PIRANTI 1,yoritos,1,IDR 6000.00
PT MATRA RODA PIRANTI 1,bro tatoz bbq korea,1,IDR 7000.00
PT MATRA RODA PIRANTI 1,PANDA CINCAU JELLY,1,IDR 10000.00
PT MATRA RODA PIRANTI 1,WALLENS CHOCOSHOES,1,IDR 15000.00
