Vending Machine Name,Product,Qty Sold,Sales
UNIV BAKRIE 1,Le Mineral 600ML,20,IDR 138500.00
UNIV BAKRIE 1,CIMORY ALMOND,14,IDR 0.00
UNIV BAKRIE 1,KUSUKA AYAM MADU,2,IDR 10000.00
UNIV BAKRIE 1,yoritos,2,IDR 12000.00
UNIV BAKRIE 1,EGG ROLL STRAWBERRY,1,IDR 6000.00
UNIV BAKRIE 1,MILKU STRAWBERRY,2,IDR 11000.00
UNIV BAKRIE 1,Beng Beng Maxx,2,IDR 13000.00
UNIV BAKRIE 1,CIMORY MATCHA,2,IDR 18000.00
UNIV BAKRIE 1,CIMORY COKLAT 250ML,3,IDR 30000.00
UNIV BAKRIE 1,POKKA LYCHEE TEA,2,IDR 18000.00
UNIV BAKRIE 1,MILO ORIGINAL 220ML,3,IDR 39000.00
UNIV BAKRIE 1,CIMORY MARIE REGAL,3,IDR 24000.00
UNIV BAKRIE 1,POCARI SWEAT 350ML,2,IDR 20000.00
UNIV BAKRIE 1,FANTA KALENG 250ML,2,IDR 16000.00
UNIV BAKRIE 1,CROISANT 60 GRAM,9,IDR 81000.00
UNIV BAKRIE 1,Nescafe CappuccIno 240 ML,2,IDR 24000.00
UNIV BAKRIE 1,Kopiko Lucky Day 180 ML,2,IDR 16000.00
UNIV BAKRIE 1,Piattos rasa sapi panggang,4,IDR 36000.00
UNIV BAKRIE 1,MILKU COKLAT 200ML,4,IDR 20000.00
UNIV BAKRIE 1,CHIKI twist ayam panggang,1,IDR 9000.00
UNIV BAKRIE 1,CIMORY STRAWBERY 250ML,1,IDR 8000.00
UNIV BAKRIE 1,bro tatoz rendang sapi,1,IDR 7000.00
UNIV BAKRIE 1,mayasi paw,1,IDR 6000.00
UNIV BAKRIE 1,iyes mix,1,IDR 5000.00
UNIV BAKRIE 1,YOU C1000 orange water 500ML,1,IDR 15000.00
UNIV BAKRIE 1,TWISTKO,1,IDR 7000.00
UNIV BAKRIE 1,potato q rasa sosis meksiko,1,IDR 6000.00
UNIV BAKRIE 1,WALENS BLUEBERRY SOES,1,IDR 15000.00
UNIV BAKRIE 1,Tik Tak Sapi Panggang 90 GRAM,4,IDR 36000.00
UNIV BAKRIE 1,Tic tic rasa bawang asli,1,IDR 9000.00
UNIV BAKRIE 1,Hydro Coco 250ML,1,IDR 12000.00
