Vending Machine Name,Product,Qty Sold,Sales
LABSCHOOL 1,mayasi paw,2,IDR 14000.00
LABSCHOOL 1,INACO MINI PUDDING,3,IDR 14000.00
LABSCHOOL 1,yoritos,7,IDR 42000.00
LABSCHOOL 1,Tik Tak Original 90 GRAM,3,IDR 30000.00
LABSCHOOL 1,Teh Pucuk 350ML,24,IDR 161000.00
LABSCHOOL 1,LE MINERALE 2,70,IDR 451500.00
LABSCHOOL 1,WALLENS CHOCOSHOES,6,IDR 81000.00
LABSCHOOL 1,POCARI SWEAT 350ML,31,IDR 306000.00
LABSCHOOL 1,CIMORY MARIE REGAL,11,IDR 110000.00
LABSCHOOL 1,Hydro Coco 250ML,9,IDR 105000.00
LABSCHOOL 1,Pulpy Orange 300ML,21,IDR 171017.00
LABSCHOOL 1,MONDE SERENA SNACK 25 GRAM,5,IDR 30000.00
LABSCHOOL 1,Spix mi goreng,13,IDR 79500.00
LABSCHOOL 1,TEH SEJUK,12,IDR 78000.00
LABSCHOOL 1,KUSUKA AYAM MADU,7,IDR 45000.00
LABSCHOOL 1,CIMORY MATCHA,6,IDR 60000.00
LABSCHOOL 1,INACO COCO MELON,13,IDR 143000.00
LABSCHOOL 1,POTATO CHIP  50G,2,IDR 38000.00
LABSCHOOL 1,Kacang Mayasi,2,IDR 11000.00
LABSCHOOL 1,POTAKREZ sapi panggang,1,IDR 5000.00
LABSCHOOL 1,MILKU COKLAT 200ML,3,IDR 18000.00
LABSCHOOL 1,YOU C1000 orange water 500ML,10,IDR 126000.00
LABSCHOOL 1,Kopiko Lucky Day 180 ML,3,IDR 30000.00
LABSCHOOL 1,MILKU STRAWBERRY,3,IDR 18000.00
LABSCHOOL 1,MILO ORIGINAL 220ML,16,IDR 224000.00
LABSCHOOL 1,WALENS BLUEBERRY SOES,7,IDR 105000.00
LABSCHOOL 1,Beng Beng Maxx,6,IDR 42000.00
LABSCHOOL 1,POKKA LEMON TEA,8,IDR 80000.00
LABSCHOOL 1,Coca cola kaleng 250ml,7,IDR 56000.00
LABSCHOOL 1,CROISANT 60 GRAM,7,IDR 70000.00
LABSCHOOL 1,CIMORY COKLAT 250ML,8,IDR 88000.00
LABSCHOOL 1,TWISTKO,7,IDR 70000.00
LABSCHOOL 1,SUKRO OVEN 25 GRAM,3,IDR 18000.00
LABSCHOOL 1,Tic tic rasa bawang asli,2,IDR 16000.00
LABSCHOOL 1,french fries 2000,6,IDR 42000.00
LABSCHOOL 1,MONDE PIE MINI,2,IDR 24000.00
LABSCHOOL 1,Nescafe Latte 240 ML,2,IDR 24000.00
LABSCHOOL 1,AW 250ML,3,IDR 30000.00
LABSCHOOL 1,MONDE EGG ROLL CHOCOLATE,1,IDR 7000.00
LABSCHOOL 1,SPRITE KALENG 250ML,2,IDR 16000.00
