Vending Machine Name,Product,Qty Sold,Sales
INDOCEMENT 7,KUSUKA AYAM MADU,6,IDR 31000.00
INDOCEMENT 7,CIMORY COKLAT 250ML,6,IDR 54000.00
INDOCEMENT 7,Coca cola kaleng 250ml,2,IDR 16000.00
INDOCEMENT 7,iyes mix,5,IDR 25000.00
INDOCEMENT 7,MILKU STRAWBERRY,2,IDR 8000.00
INDOCEMENT 7,CIMORY MARIE REGAL,11,IDR 98000.00
INDOCEMENT 7,GEMEZ CHILY SPICY 30GRAM,4,IDR 16000.00
INDOCEMENT 7,SUKRO OVEN 25 GRAM,10,IDR 55000.00
INDOCEMENT 7,LARUTAN CAP KAKI TIGA JERUK,3,IDR 24000.00
INDOCEMENT 7,Beng Beng Maxx,8,IDR 50000.00
INDOCEMENT 7,Hydro Coco 250ML,13,IDR 104000.00
INDOCEMENT 7,Tik Tak Original 90 GRAM,3,IDR 24000.00
INDOCEMENT 7,INACO IM COCO LECI,2,IDR 16000.00
INDOCEMENT 7,Kopiko Lucky Day 180 ML,7,IDR 53000.00
INDOCEMENT 7,Astor Double Coklat Kecil 40 GRAM,5,IDR 42000.00
INDOCEMENT 7,Pulpy Orange 300ML,3,IDR 27000.00
INDOCEMENT 7,Nescafe CappuccIno 240 ML,2,IDR 24000.00
INDOCEMENT 7,Spix mi goreng,8,IDR 48500.00
INDOCEMENT 7,YOU C1000 orange water 500ML,10,IDR 120000.00
INDOCEMENT 7,TWISTKO,3,IDR 30000.00
INDOCEMENT 7,Go potato cheese,4,IDR 36000.00
INDOCEMENT 7,AW 250ML,4,IDR 31000.00
INDOCEMENT 7,Nescafe Latte 240 ML,17,IDR 204000.00
INDOCEMENT 7,CIMORY MATCHA,7,IDR 54000.00
INDOCEMENT 7,MONDE EGG ROLL CHOCOLATE,3,IDR 21000.00
INDOCEMENT 7,MILKU COKLAT 200ML,1,IDR 6000.00
INDOCEMENT 7,Teh Pucuk 350ML,3,IDR 20000.00
INDOCEMENT 7,Tic tic rasa bawang asli,1,IDR 8000.00
INDOCEMENT 7,yoritos,2,IDR 12000.00
INDOCEMENT 7,POKKA LYCHEE TEA,8,IDR 72000.00
INDOCEMENT 7,SUNKIST LEMON C,1,IDR 7000.00
INDOCEMENT 7,JAPOTA SEAWEED,2,IDR 12000.00
INDOCEMENT 7,CROISANT 60 GRAM,5,IDR 45000.00
INDOCEMENT 7,NESCAFE ICE BLACK,6,IDR 78000.00
INDOCEMENT 7,MIE SEDAP CUP KARI AYAM SPESIAL,4,IDR 34000.00
INDOCEMENT 7,potato q rasa rumput laut,2,IDR 12000.00
INDOCEMENT 7,POKKA LEMON TEA,2,IDR 18000.00
INDOCEMENT 7,POCARI SWEAT 350ML,3,IDR 30000.00
INDOCEMENT 7,POTABEE BARBEQUE 35gr,1,IDR 8000.00
INDOCEMENT 7,LARUTAN CAP KAKI TIGA LECI,2,IDR 16000.00
INDOCEMENT 7,MILO ORIGINAL 220ML,1,IDR 15000.00
INDOCEMENT 7,MIE SEDAAP SELECTION KOREAN SPICY,1,IDR 8000.00
