Vending Machine Name,Product,Qty Sold,Sales
UNIPREP BSD 2,CROISANT 60 GRAM,1,IDR 8000.00
UNIPREP BSD 2,WALLENS CHOCOSHOES,1,IDR 13000.00
UNIPREP BSD 2,Teh Pucuk 350ML,2,IDR 12000.00
UNIPREP BSD 2,AQUA 600ml,1,IDR 7000.00
UNIPREP BSD 2,Kopiko Lucky Day 180 ML,2,IDR 20000.00
UNIPREP BSD 2,CIMORY MARIE REGAL,2,IDR 18000.00
UNIPREP BSD 2,CIMORY MATCHA,2,IDR 20000.00
UNIPREP BSD 2,AW 250ML,2,IDR 18000.00
UNIPREP BSD 2,YOU C1000 orange water 500ML,2,IDR 26000.00
UNIPREP BSD 2,SUNKIST LEMON C,1,IDR 8000.00
UNIPREP BSD 2,POCARI SWEAT 350ML,1,IDR 8000.00
UNIPREP BSD 2,PANDA BIRD NEST,1,IDR 9000.00
UNIPREP BSD 2,Le Mineral 600ML,5,IDR 28000.00
UNIPREP BSD 2,SUKRO OVEN 25 GRAM,2,IDR 9000.00
UNIPREP BSD 2,POKKA LEMON TEA,1,IDR 9000.00
UNIPREP BSD 2,Coca cola kaleng 250ml,1,IDR 7000.00
UNIPREP BSD 2,MIE SEDAP CUP GORENG,1,IDR 10000.00
UNIPREP BSD 2,LARUTAN CAP KAKI TIGA LECI,1,IDR 10000.00
UNIPREP BSD 2,LASEGAR LEMON,2,IDR 20000.00
UNIPREP BSD 2,CIMORY STRAWBERY 250ML,1,IDR 10000.00
UNIPREP BSD 2,MILKU COKLAT 200ML,2,IDR 10000.00
UNIPREP BSD 2,Nescafe CappuccIno 240 ML,1,IDR 14000.00
UNIPREP BSD 2,MAXTEA MILKTEA,1,IDR 7000.00
UNIPREP BSD 2,Hydro Coco 250ML,1,IDR 10000.00
