Vending Machine Name,Product,Qty Sold,Sales
RSCM 4,MIE SEDAP CUP KARI AYAM SPESIAL,11,IDR 106000.00
RSCM 4,Mie Sedaap Soto,3,IDR 28000.00
RSCM 4,YOU C1000 orange water 500ML,18,IDR 216000.00
RSCM 4,POCARI SWEAT 350ML,28,IDR 280000.00
RSCM 4,CIMORY ALMOND,5,IDR 49000.00
RSCM 4,Le Mineral 600ML,94,IDR 685000.00
RSCM 4,Beng Beng Maxx,12,IDR 81000.00
RSCM 4,NESCAFE ICE BLACK,6,IDR 77000.00
RSCM 4,iyes mix,2,IDR 10000.00
RSCM 4,WALLENS CHOCOSHOES,5,IDR 69000.00
RSCM 4,Spix mi goreng,15,IDR 92500.00
RSCM 4,CIMORY COKLAT 250ML,7,IDR 69000.00
RSCM 4,TEH SEJUK,13,IDR 82000.00
RSCM 4,Nescafe CappuccIno 240 ML,4,IDR 48000.00
RSCM 4,potato q rasa sosis meksiko,3,IDR 15000.00
RSCM 4,MIE SEDAP CUP RAWIT BINGIT,7,IDR 64000.00
RSCM 4,Lasegar leci lemon,5,IDR 49000.00
RSCM 4,Hydro Coco 250ML,22,IDR 260000.00
RSCM 4,Teh Pucuk 350ML,31,IDR 207000.00
RSCM 4,Kopiko Lucky Day 180 ML,3,IDR 30000.00
RSCM 4,Coca cola kaleng 250ml,15,IDR 135000.00
RSCM 4,yoritos,2,IDR 12000.00
RSCM 4,CIMORY MARIE REGAL,4,IDR 40000.00
RSCM 4,INACO MINI PUDDING,4,IDR 23500.00
RSCM 4,POTATO CHIP  50G,3,IDR 55000.00
RSCM 4,MONDE SERENA SNACK 25 GRAM,5,IDR 29000.00
RSCM 4,CIMORY MATCHA,2,IDR 20000.00
RSCM 4,POKKA LEMON TEA,9,IDR 90000.00
RSCM 4,MILKU COKLAT 200ML,6,IDR 36000.00
RSCM 4,POTAKREZ sapi panggang,1,IDR 6000.00
RSCM 4,MILO ORIGINAL 220ML,10,IDR 150000.00
RSCM 4,french fries 2000,4,IDR 30000.00
RSCM 4,MILKU STRAWBERRY,3,IDR 18000.00
RSCM 4,Nescafe Latte 240 ML,10,IDR 120000.00
RSCM 4,CROISANT 60 GRAM,8,IDR 72000.00
RSCM 4,CIMORY STRAWBERY 250ML,7,IDR 70000.00
RSCM 4,fire crackers,3,IDR 18000.00
RSCM 4,POKKA LYCHEE TEA,6,IDR 54000.00
RSCM 4,AW 250ML,7,IDR 70000.00
RSCM 4,SUKRO OVEN 25 GRAM,4,IDR 24000.00
RSCM 4,Astor Double Coklat Kecil 40 GRAM,1,IDR 10000.00
RSCM 4,EGG ROLL KOTAK ORIGINAL,1,IDR 15000.00
RSCM 4,Tik Tak Original 90 GRAM,1,IDR 10000.00
