Vending Machine Name,Product,Qty Sold,Sales
RSCM 2,Hydro Coco 250ML,22,IDR 262000.00
RSCM 2,MIE SEDAP CUP KARI AYAM SPESIAL,10,IDR 106000.00
RSCM 2,Coca cola kaleng 250ml,11,IDR 95000.00
RSCM 2,POKKA LEMON TEA,19,IDR 185000.00
RSCM 2,CIMORY COKLAT 250ML,14,IDR 137000.00
RSCM 2,POCARI SWEAT 350ML,34,IDR 302000.00
RSCM 2,POKKA LYCHEE TEA,5,IDR 48000.00
RSCM 2,Beng Beng Maxx,19,IDR 122000.00
RSCM 2,MILO ORIGINAL 220ML,19,IDR 247000.00
RSCM 2,AW 250ML,12,IDR 111000.00
RSCM 2,MIE SEDAP CUP RAWIT BINGIT,15,IDR 149000.00
RSCM 2,YOU C1000 orange water 500ML,22,IDR 271000.00
RSCM 2,POTATO CHIP  50G,6,IDR 90000.00
RSCM 2,MILKU STRAWBERRY,9,IDR 50000.00
RSCM 2,KUSUKA AYAM MADU,8,IDR 46000.00
RSCM 2,yoritos,4,IDR 24000.00
RSCM 2,TEH SEJUK,8,IDR 49000.00
RSCM 2,MILKU COKLAT 200ML,8,IDR 44000.00
RSCM 2,Tik Tak Sapi Panggang 90 GRAM,4,IDR 37000.00
RSCM 2,MIE SEDAP CUP GORENG,9,IDR 88000.00
RSCM 2,POTAKREZ sapi panggang,7,IDR 35000.00
RSCM 2,Nescafe CappuccIno 240 ML,4,IDR 52000.00
RSCM 2,Tik Tak Original 90 GRAM,4,IDR 32000.00
RSCM 2,LASEGAR LEMON,6,IDR 60000.00
RSCM 2,LARUTAN CAP KAKI TIGA LECI,11,IDR 99000.00
RSCM 2,iyes mix,5,IDR 30000.00
RSCM 2,fire crackers sambal mangga,9,IDR 54000.00
RSCM 2,bro tatoz rendang sapi,3,IDR 21000.00
RSCM 2,CIMORY MARIE REGAL,15,IDR 164000.00
RSCM 2,french fries 2000,7,IDR 47000.00
RSCM 2,Nescafe Latte 240 ML,11,IDR 143000.00
RSCM 2,KRIZZI,1,IDR 8000.00
RSCM 2,Kopiko Lucky Day 180 ML,5,IDR 48000.00
RSCM 2,NESCAFE ICE BLACK,12,IDR 156000.00
RSCM 2,Lasegar leci lemon,7,IDR 70000.00
RSCM 2,FANTA KALENG 250ML,5,IDR 45000.00
RSCM 2,MONDE SERENA SNACK 25 GRAM,6,IDR 38000.00
RSCM 2,Le Mineral 600ML,33,IDR 249000.00
RSCM 2,TWISTKO,6,IDR 48000.00
RSCM 2,MONDE EGG ROLL CHOCOLATE,5,IDR 35000.00
RSCM 2,Astor Double Coklat Kecil 40 GRAM,8,IDR 76000.00
RSCM 2,CROISANT 60 GRAM,12,IDR 120000.00
RSCM 2,Teh Pucuk 350ML,15,IDR 102000.00
RSCM 2,Spix mi goreng,5,IDR 32000.00
RSCM 2,kinder bueno 43 g,4,IDR 80000.00
RSCM 2,PRINGLES ORIGINAL,4,IDR 80000.00
