Vending Machine Name,Product,Qty Sold,Sales
INDOCEMENT 8,POKKA LYCHEE TEA,4,IDR 32000.00
INDOCEMENT 8,SPRITE KALENG 250ML,6,IDR 48000.00
INDOCEMENT 8,POKKA LEMON TEA,3,IDR 24000.00
INDOCEMENT 8,INACO IM COCO LECI,1,IDR 8000.00
INDOCEMENT 8,YOU C1000 orange water 500ML,2,IDR 20000.00
INDOCEMENT 8,Hydro Coco 250ML,2,IDR 18000.00
INDOCEMENT 8,Nescafe CappuccIno 240 ML,6,IDR 72000.00
INDOCEMENT 8,MIE SEDAP CUP RAWIT BINGIT,6,IDR 52000.00
INDOCEMENT 8,MONDE EGG ROLL CHOCOLATE,5,IDR 25000.00
INDOCEMENT 8,fire crackers sambal mangga,1,IDR 5000.00
INDOCEMENT 8,Beng Beng Maxx,5,IDR 27000.00
INDOCEMENT 8,Teh Pucuk 350ML,3,IDR 16500.00
INDOCEMENT 8,TWISTKO,2,IDR 18000.00
INDOCEMENT 8,bro tatoz bbq korea,1,IDR 7000.00
INDOCEMENT 8,CIMORY COKLAT 250ML,2,IDR 14000.00
INDOCEMENT 8,EGG ROLL CHEESE,9,IDR 54000.00
INDOCEMENT 8,Le Mineral 600ML,7,IDR 41000.00
INDOCEMENT 8,CIMORY MARIE REGAL,2,IDR 14000.00
INDOCEMENT 8,cimory banana,1,IDR 7000.00
INDOCEMENT 8,Tik Tak Original 90 GRAM,2,IDR 16000.00
INDOCEMENT 8,CROISANT 60 GRAM,3,IDR 22500.00
INDOCEMENT 8,MILO CALSIUM KALENG 240 ML,2,IDR 20000.00
INDOCEMENT 8,Coca cola kaleng 250ml,1,IDR 9000.00
INDOCEMENT 8,Tik Tak Sapi Panggang 90 GRAM,3,IDR 24000.00
INDOCEMENT 8,french fries 2000,3,IDR 16000.00
INDOCEMENT 8,Mie Sedaap Soto,3,IDR 21000.00
INDOCEMENT 8,Spix mi goreng,1,IDR 6000.00
INDOCEMENT 8,AW 250ML,5,IDR 35000.00
INDOCEMENT 8,yoritos,2,IDR 12000.00
INDOCEMENT 8,POCARI SWEAT 350ML,4,IDR 40000.00
INDOCEMENT 8,MIE SEDAP CUP GORENG,3,IDR 22000.00
INDOCEMENT 8,ABC Sari Kacang Hijau 250ML,1,IDR 9000.00
INDOCEMENT 8,Pulpy Orange 300ML,1,IDR 6000.00
INDOCEMENT 8,Go potato cheese,1,IDR 9000.00
INDOCEMENT 8,Nescafe Latte 240 ML,1,IDR 10000.00
INDOCEMENT 8,MONDE SERENA SNACK 25 GRAM,1,IDR 6000.00
INDOCEMENT 8,potato q rasa sosis meksiko,1,IDR 6000.00
INDOCEMENT 8,Astor Double Coklat Kecil 40 GRAM,1,IDR 10000.00
