Vending Machine Name,Product,Qty Sold,Sales
INDOCEMENT 4,YOU C1000 orange water 500ML,4,IDR 44000.00
INDOCEMENT 4,CIMORY MARIE REGAL,5,IDR 35000.00
INDOCEMENT 4,INACO MINI PUDDING,2,IDR 9000.00
INDOCEMENT 4,MONDE PIE MINI,1,IDR 12000.00
INDOCEMENT 4,MIE SEDAP CUP GORENG,3,IDR 25000.00
INDOCEMENT 4,Nescafe CappuccIno 240 ML,1,IDR 12000.00
INDOCEMENT 4,Mie Sedaap Soto,1,IDR 7000.00
INDOCEMENT 4,Go potato cheese,3,IDR 27000.00
INDOCEMENT 4,SUKRO OVEN 25 GRAM,2,IDR 10000.00
INDOCEMENT 4,TWISTKO,1,IDR 9000.00
INDOCEMENT 4,POTABEE BARBEQUE 35gr,1,IDR 8000.00
INDOCEMENT 4,POTABEE AYAM BAKAR,1,IDR 8000.00
INDOCEMENT 4,Teh Pucuk 350ML,3,IDR 19500.00
INDOCEMENT 4,Beng Beng Maxx,2,IDR 14000.00
INDOCEMENT 4,GEMEZ CHILY SPICY 30GRAM,2,IDR 8000.00
INDOCEMENT 4,WALLENS CHOCOSHOES,1,IDR 15000.00
INDOCEMENT 4,CIMORY COKLAT 250ML,2,IDR 15000.00
INDOCEMENT 4,EGG ROLL STRAWBERRY,1,IDR 7000.00
INDOCEMENT 4,AW 250ML,1,IDR 10000.00
INDOCEMENT 4,CIMORY MATCHA,1,IDR 8000.00
INDOCEMENT 4,Astor Double Coklat Kecil 40 GRAM,1,IDR 10000.00
