Vending Machine Name,Product,Qty Sold,Sales
INDOCEMENT 6,Beng Beng Maxx,5,IDR 20000.00
INDOCEMENT 6,SUKRO OVEN 25 GRAM,4,IDR 16000.00
INDOCEMENT 6,yoritos,1,IDR 6000.00
INDOCEMENT 6,potato q rasa sosis meksiko,1,IDR 5000.00
INDOCEMENT 6,Nescafe Latte 240 ML,3,IDR 36000.00
INDOCEMENT 6,MILKU COKLAT 200ML,3,IDR 12000.00
INDOCEMENT 6,LARUTAN CAP KAKI TIGA LECI,2,IDR 16000.00
INDOCEMENT 6,YOU C1000 orange water 500ML,1,IDR 12000.00
INDOCEMENT 6,Hydro Coco 250ML,3,IDR 24000.00
INDOCEMENT 6,Teh Pucuk 350ML,1,IDR 6500.00
INDOCEMENT 6,LASEGAR LEMON,2,IDR 18000.00
INDOCEMENT 6,SPRITE BOTOL 390ML,1,IDR 7000.00
INDOCEMENT 6,Kopiko Lucky Day 180 ML,1,IDR 7000.00
INDOCEMENT 6,POCARI SWEAT 350ML,1,IDR 10000.00
INDOCEMENT 6,POKKA LYCHEE TEA,1,IDR 9000.00
INDOCEMENT 6,Nescafe CappuccIno 240 ML,1,IDR 12000.00
INDOCEMENT 6,Coca Cola Botol 390ML,2,IDR 12000.00
INDOCEMENT 6,Coca cola kaleng 250ml,3,IDR 27000.00
