Vending Machine Name,Product,Qty Sold,Sales
PULOMAS 4,AQUA 600ml,9,IDR 63000.00
PULOMAS 4,Nescafe CappuccIno 240 ML,8,IDR 107000.00
PULOMAS 4,POCARI SWEAT 350ML,19,IDR 190000.00
PULOMAS 4,potato q rasa sosis meksiko,4,IDR 20000.00
PULOMAS 4,CIMORY COKLAT 250ML,7,IDR 73000.00
PULOMAS 4,SPRITE KALENG 250ML,13,IDR 111000.00
PULOMAS 4,NESCAFE ICE BLACK,6,IDR 76000.00
PULOMAS 4,Beng Beng Maxx,15,IDR 103000.00
PULOMAS 4,Tik Tak Sapi Panggang 90 GRAM,3,IDR 24000.00
PULOMAS 4,KUSUKA AYAM MADU,7,IDR 41000.00
PULOMAS 4,WALENS BLUEBERRY SOES,5,IDR 75000.00
PULOMAS 4,LE MINERALE 2,42,IDR 268000.00
PULOMAS 4,MILO ORIGINAL 220ML,11,IDR 143000.00
PULOMAS 4,CIMORY ALMOND,2,IDR 20000.00
PULOMAS 4,KRIZZI,2,IDR 18000.00
PULOMAS 4,mayasi paw,4,IDR 24000.00
PULOMAS 4,EGG ROLL STRAWBERRY,5,IDR 35000.00
PULOMAS 4,AW 250ML,16,IDR 160000.00
PULOMAS 4,INACO IM COCO LECI,3,IDR 36000.00
PULOMAS 4,POTABEE BARBEQUE 35gr,3,IDR 25000.00
PULOMAS 4,CIMORY MATCHA,1,IDR 10000.00
PULOMAS 4,TEH SEJUK,12,IDR 79000.00
PULOMAS 4,MONDE SERENA SNACK 25 GRAM,6,IDR 36000.00
PULOMAS 4,CIMORY MARIE REGAL,4,IDR 40000.00
PULOMAS 4,SUKRO OVEN 25 GRAM,7,IDR 40000.00
PULOMAS 4,MILKU STRAWBERRY,1,IDR 6000.00
PULOMAS 4,YOU C1000 orange water 500ML,9,IDR 110000.00
PULOMAS 4,MIE SEDAP CUP GORENG,3,IDR 30000.00
PULOMAS 4,Kopiko Lucky Day 180 ML,13,IDR 130000.00
PULOMAS 4,Tik Tak Original 90 GRAM,3,IDR 30000.00
PULOMAS 4,POTABEE RUMPUT LAUT,1,IDR 9000.00
PULOMAS 4,Teh Pucuk 350ML,10,IDR 67500.00
PULOMAS 4,Nescafe Latte 240 ML,12,IDR 156000.00
PULOMAS 4,Spix mi goreng,4,IDR 25500.00
PULOMAS 4,LARUTAN CAP KAKI TIGA LECI,6,IDR 60000.00
PULOMAS 4,Mie Sedaap Soto,3,IDR 30000.00
PULOMAS 4,Coca cola kaleng 250ml,10,IDR 90000.00
PULOMAS 4,TWISTKO,2,IDR 20000.00
PULOMAS 4,french fries 2000,2,IDR 14000.00
PULOMAS 4,potato q rasa rumput laut,1,IDR 6000.00
