Vending Machine Name,Product,Qty Sold,Sales
RSCM 1,Le Mineral 600ML,19,IDR 136000.00
RSCM 1,TEH SEJUK,3,IDR 18000.00
RSCM 1,POKKA LEMON TEA,4,IDR 36000.00
RSCM 1,POCARI SWEAT 350ML,5,IDR 49000.00
RSCM 1,Nescafe Latte 240 ML,1,IDR 12000.00
RSCM 1,Hydro Coco 250ML,4,IDR 48000.00
RSCM 1,INACO MINI PUDDING,3,IDR 16500.00
RSCM 1,mayasi paw,1,IDR 6000.00
RSCM 1,MILKU COKLAT 200ML,2,IDR 12000.00
RSCM 1,yoritos,1,IDR 6000.00
RSCM 1,Nescafe CappuccIno 240 ML,1,IDR 12000.00
RSCM 1,Lasegar leci lemon,1,IDR 10000.00
RSCM 1,POKKA LYCHEE TEA,3,IDR 27000.00
RSCM 1,MIE SEDAP CUP KARI AYAM SPESIAL,2,IDR 20000.00
RSCM 1,Tik Tak Original 90 GRAM,2,IDR 16000.00
RSCM 1,Beng Beng Maxx,1,IDR 8000.00
RSCM 1,YOU C1000 orange water 500ML,3,IDR 36000.00
RSCM 1,POCARI SWEAT KALENG/CAN 330ML,2,IDR 20000.00
RSCM 1,Pulpy Orange 300ML,2,IDR 16000.00
RSCM 1,WALLENS CHOCOSHOES,1,IDR 15000.00
RSCM 1,TWISTKO,1,IDR 9000.00
RSCM 1,Coca Cola Kaleng 330ML,2,IDR 16000.00
RSCM 1,MONDE SERENA SNACK 25 GRAM,2,IDR 12000.00
RSCM 1,CIMORY COKLAT 250ML,1,IDR 11000.00
RSCM 1,MIE SEDAP CUP RAWIT BINGIT,2,IDR 20000.00
RSCM 1,MILKU STRAWBERRY,1,IDR 6000.00
RSCM 1,MILO ORIGINAL 220ML,1,IDR 15000.00
