Vending Machine Name,Product,Qty Sold,Sales
SAMSUNG KUNINGAN 2,LARUTAN CAP KAKI TIGA LECI,12,IDR 116000.00
SAMSUNG KUNINGAN 2,SUKRO OVEN 25 GRAM,5,IDR 23000.00
SAMSUNG KUNINGAN 2,WALENS BLUEBERRY SOES,7,IDR 105000.00
SAMSUNG KUNINGAN 2,KRIZZI,3,IDR 24000.00
SAMSUNG KUNINGAN 2,POCARI SWEAT 350ML,16,IDR 134000.00
SAMSUNG KUNINGAN 2,TWISTKO,4,IDR 36000.00
SAMSUNG KUNINGAN 2,Kopiko Lucky Day 180 ML,5,IDR 40000.00
SAMSUNG KUNINGAN 2,Lasegar leci lemon,2,IDR 20000.00
SAMSUNG KUNINGAN 2,Beng Beng Maxx,13,IDR 87000.00
SAMSUNG KUNINGAN 2,CIMORY COKLAT 250ML,6,IDR 59000.00
SAMSUNG KUNINGAN 2,MIE SEDAAP SELECTION KOREAN SPICY,5,IDR 50000.00
SAMSUNG KUNINGAN 2,fire crackers,1,IDR 6000.00
SAMSUNG KUNINGAN 2,LARUTAN CAP KAKI TIGA JAMBU BIJI,4,IDR 36000.00
SAMSUNG KUNINGAN 2,MILKU COKLAT 200ML,7,IDR 42000.00
SAMSUNG KUNINGAN 2,CIMORY STRAWBERY 250ML,2,IDR 18000.00
SAMSUNG KUNINGAN 2,GENJI ORIGINAL PIE,4,IDR 60000.00
SAMSUNG KUNINGAN 2,CROISANT 60 GRAM,4,IDR 35000.00
SAMSUNG KUNINGAN 2,POTATO CHIP  50G,3,IDR 55000.00
SAMSUNG KUNINGAN 2,iyes mix,2,IDR 12000.00
SAMSUNG KUNINGAN 2,LASEGAR LEMON,3,IDR 27000.00
SAMSUNG KUNINGAN 2,MIE SEDAP CUP GORENG,3,IDR 30000.00
SAMSUNG KUNINGAN 2,CIMORY MATCHA,6,IDR 60000.00
SAMSUNG KUNINGAN 2,french fries 2000,5,IDR 27000.00
SAMSUNG KUNINGAN 2,INACO MINI JELLY AND PUDDING,1,IDR 8000.00
SAMSUNG KUNINGAN 2,POTAKREZ sapi panggang,2,IDR 11000.00
SAMSUNG KUNINGAN 2,yoritos,2,IDR 12000.00
SAMSUNG KUNINGAN 2,CIMORY MARIE REGAL,2,IDR 20000.00
