Vending Machine Name,Product,Qty Sold,Sales
PULOMAS 2,NESCAFE ICE BLACK,3,IDR 37000.00
PULOMAS 2,Nescafe Latte 240 ML,7,IDR 84000.00
PULOMAS 2,Teh Pucuk 350ML,18,IDR 117999.70
PULOMAS 2,AW 330ML,2,IDR 20000.00
PULOMAS 2,KRIZZI COKLAT,4,IDR 32000.00
PULOMAS 2,Coca Cola Botol 390ML,1,IDR 8000.00
PULOMAS 2,POCARI SWEAT 350ML,7,IDR 70000.00
PULOMAS 2,CIMORY ALMOND,1,IDR 10000.00
PULOMAS 2,Tik Tak Original 90 GRAM,1,IDR 10000.00
PULOMAS 2,LE MINERALE 2,7,IDR 45000.00
PULOMAS 2,bro tatoz rasa rumput laut,4,IDR 28000.00
PULOMAS 2,INACO MINI PUDDING,3,IDR 17000.00
PULOMAS 2,SUKRO OVEN 25 GRAM,10,IDR 55000.00
PULOMAS 2,LASEGAR LEMON,3,IDR 30000.00
PULOMAS 2,SPRITE KALENG 250ML,6,IDR 48000.00
PULOMAS 2,POKKA LYCHEE TEA,6,IDR 54000.00
PULOMAS 2,Tik Tak Sapi Panggang 90 GRAM,4,IDR 40000.00
PULOMAS 2,AQUA 600ml,1,IDR 7000.00
PULOMAS 2,CIMORY HAZELNUT,1,IDR 10000.00
PULOMAS 2,Beng Beng Maxx,11,IDR 77000.00
PULOMAS 2,LARUTAN CAP KAKI TIGA LECI,3,IDR 30000.00
PULOMAS 2,MILO ORIGINAL 220ML,4,IDR 52000.00
PULOMAS 2,CIMORY MATCHA,3,IDR 30000.00
PULOMAS 2,CIMORY STRAWBERY 250ML,2,IDR 20000.00
PULOMAS 2,YOU C1000 orange water 500ML,5,IDR 63000.00
PULOMAS 2,POTABEE BARBEQUE 35gr,1,IDR 8000.00
PULOMAS 2,Coca cola kaleng 250ml,4,IDR 36000.00
PULOMAS 2,CIMORY MARIE REGAL,4,IDR 40000.00
PULOMAS 2,POTATO CHIP  50G,2,IDR 40000.00
PULOMAS 2,POKKA LEMON TEA,2,IDR 18000.00
PULOMAS 2,MIE SEDAP CUP RAWIT BINGIT,4,IDR 40000.00
PULOMAS 2,MONDE EGG ROLL CHOCOLATE,4,IDR 28000.00
PULOMAS 2,MIE SEDAP CUP GORENG,1,IDR 10000.00
PULOMAS 2,Hydro Coco 250ML,7,IDR 70000.00
PULOMAS 2,WALENS BLUEBERRY SOES,1,IDR 15000.00
PULOMAS 2,CROISANT 60 GRAM,4,IDR 36000.00
PULOMAS 2,Tic tic rasa bawang asli,2,IDR 16000.00
PULOMAS 2,Nescafe CappuccIno 240 ML,3,IDR 36000.00
PULOMAS 2,MIE SEDAAP SELECTION KOREAN SPICY,2,IDR 20000.00
PULOMAS 2,KUSUKA AYAM MADU,1,IDR 6000.00
PULOMAS 2,Kopiko Lucky Day 180 ML,3,IDR 30000.00
PULOMAS 2,Kacang Mayasi,1,IDR 5000.00
